session_id,robust_z,isolation_forest,one_class_svm,local_outlier_factor,ensemble_rank,ensemble_fisher
u0103::2025-01-01,0.5740440263919327,0.4057570486416776,-33.95370328797734,1.0170633273983596,0.21931593677971684,2.262080859231184
u0254::2025-01-01,0.9079432625941367,0.4303031086732435,-26.165007362823278,1.0061491376123892,0.4638932334540665,5.726860062048827
u0314::2025-01-01,0.7898484698461182,0.46842532640068174,-21.132904167242103,1.2696417480262738,0.7560709581824168,13.69558902091362
u0366::2025-01-01,0.509247591956931,0.386720618450608,-32.93467250703845,1.1793818255444144,0.30072851498189,4.594200302724134
u0088::2025-01-01,1.3599822859268043,0.4863077987279448,-22.58798142742075,1.3519125418357487,0.8472999670727692,17.341003742802105
u0389::2025-01-01,1.5387859841733338,0.5433832491696273,-20.74379966767695,1.9651178162273104,0.9336927889364504,27.032079735537117
u0351::2025-01-01,2.5491116736009243,0.5434082981360201,-20.039027003075514,1.0044970169750227,0.7770209087915706,19.046093425075277
u0173::2025-01-01,0.5036797849912239,0.38559378036526437,-32.97336530916485,1.1615419882003288,0.2906754198221929,4.251708021392729
u0307::2025-01-01,0.7456441282619833,0.452686445921229,-23.2145345091134,1.1190265323040998,0.6410211557458019,8.903983379540023
u0220::2025-01-01,0.29995975499770555,0.3891007092252852,-33.452499122589906,0.9861340466527903,0.06522678630227198,0.5896663855503141
u0074::2025-01-01,0.5480028588226279,0.4001836544954702,-29.15567981810745,1.0039222137760966,0.24550337504115904,2.43886989997205
u0095::2025-01-01,0.803178265912455,0.43437219185362524,-27.68007406259012,1.0152165835831237,0.4257902535396773,4.892845890874069
u0323::2025-01-01,0.8441428676134357,0.5143825077041373,-31.935521696402386,1.1640170990075482,0.5890167105696411,9.600974865427542
u0320::2025-01-01,1.2167414193976906,0.5058888997072102,-23.33990768035205,1.3041071955604753,0.8379362858083637,16.075914264219367
u0394::2025-01-01,1.3933229373779683,0.47736743539031196,-22.9478175903399,1.0277575605023344,0.6953613763582482,11.627522984114222
u0157::2025-01-01,1.3690513886062543,0.4816021390209141,-22.252732278226148,0.9486522553124613,0.6084746460322686,11.031096126062765
u0373::2025-01-01,0.5622548065465954,0.4333134532838388,-27.432424922548535,1.10135366665986,0.4446616727033257,5.281268299423676
u0215::2025-01-01,4.214529380569718,0.540943369280948,-19.92116831006471,1.1087705059938329,0.8825012347711557,21.176342960668652
u0030::2025-01-01,1.122874213996439,0.4696062491827967,-25.83343380427578,1.2039169836734447,0.7174740698057294,11.523132231731932
u0338::2025-01-01,1.0199204205101293,0.5620458086631603,-21.12618811430286,1.1078127148243706,0.8221517945340797,15.618569304698214
u0099::2025-01-01,0.5006831610168189,0.4231835068397268,-25.687355302247763,0.9966179539593112,0.3275127593019427,3.577023496150343
u0384::2025-01-01,0.5568875967622237,0.41465640084210265,-28.17878295716056,0.9726517863995537,0.2267760125123477,2.2940765315136185
u0274::2025-01-01,1.176072191539616,0.48007628506217626,-23.370233642911103,0.9910306402614076,0.6118393974316759,9.633278983642839
u0053::2025-01-01,0.7245675672729931,0.5667573657129035,-21.290515661650254,1.0945911976647529,0.7515743332235758,13.848052649764233
u0364::2025-01-01,0.9960474914996663,0.46066498883423745,-27.718796311504104,1.099270263229682,0.5945423114916035,8.156033761546983
u0182::2025-01-01,0.5051990922590255,0.4647674302606274,-26.624596017185336,1.0749291827560858,0.48477115574580176,5.901042509111926
u0141::2025-01-01,2.6968761711968012,0.526683648259132,-20.572020356084483,1.0052466547136227,0.7593945505432993,17.164665227494076
u0240::2025-01-01,0.28033248854418213,0.38422536434961113,-30.254089842453894,1.1576576641157241,0.26976662825156406,3.958751546720248
u0241::2025-01-01,0.3658031603830101,0.4369553237258235,-31.323759079153614,1.0128239104908519,0.23270291405992757,2.4251749342479583
u0222::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7791920480737571,20.564373027889747
u0294::2025-01-01,0.3811719409672802,0.3858024120351431,-31.203265191770534,0.9931606052793283,0.11803383272966744,1.0857911173245383
u0322::2025-01-01,0.754810363186489,0.4767137117805708,-25.097587296152454,1.1115665397313579,0.6392924761277576,8.659045145000988
u0145::2025-01-01,0.7482927727394645,0.4609795341935047,-23.33163317048695,1.2318002363994975,0.6954848534738228,11.02758210641224
u0106::2025-01-01,0.7706688058505431,0.4353284642725589,-26.415326341716792,1.022296516109189,0.4617118044122489,5.342508680216796
u0375::2025-01-01,0.49615639907435405,0.38559378036526437,-33.02382453738443,1.1356318188717613,0.27607425090549886,3.776452506536826
u0243::2025-01-01,1.5735571811153934,0.49789293876591784,-22.931876605167457,0.9893408059842792,0.6597073592360883,12.359260931715161
u0091::2025-01-01,0.9880900604183945,0.44519433168243744,-25.074174998556344,1.0069700875785719,0.5357774942377346,7.1199728620414735
u0187::2025-01-01,0.9715822793681181,0.4405861700769282,-25.643486680357903,1.031051279098199,0.5445135001646362,7.057003754189448
u0207::2025-01-01,0.971765500179971,0.4403493065426411,-25.655901585582683,1.0308351958183415,0.5434433651629897,7.039525955220983
u0341::2025-01-01,0.8965578964871521,0.5270674177234925,-23.9285435491999,1.0609879300082496,0.7085734277247284,11.109514009615811
u0183::2025-01-01,0.9748630159217107,0.43562162771897384,-31.23139466571984,1.0552002117191186,0.4464829601580507,5.866763557026573
u0004::2025-01-01,0.9714328662033287,0.4405861700769282,-25.63396644477334,1.0312561878632862,0.5450588574250905,7.064692896759975
u0039::2025-01-01,0.6876187097815968,0.4376015407240496,-27.154623915671365,1.0350464134131054,0.4436326967402041,4.987469397940245
u0233::2025-01-01,1.0335316443575022,0.49469722254316306,-20.92698945426109,1.146981994492528,0.8051016628251564,14.075891358632626
u0328::2025-01-01,0.8130351458987042,0.47003127566610625,-26.803463703790353,1.095539637759148,0.5927724728350346,7.726269398734855
u0334::2025-01-01,0.4938145982111525,0.4682927658625077,-25.933845924988205,1.1409022936557982,0.5448427724728351,7.377537264739372
u0302::2025-01-01,1.3624608542529921,0.5246476122800675,-27.18827394667519,1.1290549528581193,0.7316842278564373,12.920581361500485
u0025::2025-01-01,0.9052326819102616,0.49510434832469713,-29.63104793839271,1.165960127221164,0.6211104708594006,9.550604053943143
u0172::2025-01-01,0.7744632043094712,0.501826532270496,-24.20063491625681,1.1711006055514153,0.7210343266381296,11.135533100924524
u0236::2025-01-01,0.6111091192026595,0.41764216238091584,-29.082709567959085,1.2555728705854592,0.44965220612446494,7.215142460205847
u0231::2025-01-01,0.5236012710998281,0.4050004837703012,-33.27626415287292,1.0318052845539742,0.22544863351992095,2.351381399989037
u0129::2025-01-01,0.6483892755156386,0.4690093075471622,-22.706989961921288,1.1719487584246027,0.674771567336187,10.269600536090353
u0196::2025-01-01,0.8769789910636114,0.4473027275464921,-27.398626432006633,1.0763996027053517,0.5427230819888048,6.843153108283514
u0042::2025-01-01,0.6054231582143471,0.4160126459850854,-29.133597733360993,1.249764296345571,0.44379733289430356,7.083639555446807
u0224::2025-01-01,2.0138579304764885,0.5165817826798569,-20.563571766057432,1.1308569304934373,0.8678074580177807,18.56580553781648
u0124::2025-01-01,0.47786823743229534,0.4478780020479214,-31.501991138462973,1.0139849658222044,0.2834211392821864,3.0701891885162316
u0032::2025-01-01,0.8779880933116022,0.4185978792625042,-32.59974457737711,0.9412540096860565,0.24029675666776423,3.0885954820650365
u0058::2025-01-01,0.47591920854609193,0.4361816078447175,-28.543021352762686,1.0456048015863275,0.3533915047744485,3.8266287683516973
u0022::2025-01-01,0.3102328445823819,0.43379754472212456,-31.70646248174622,0.9920786515255458,0.1712627593019427,1.7420598375165228
u0263::2025-01-01,0.4956612565348343,0.3784974355437735,-33.36859346497334,0.9838293959652725,0.09764981890023049,0.9297575514763395
u0213::2025-01-01,0.7637680546814006,0.45210125581799165,-26.969532183670037,1.1168346537906586,0.562932169904511,7.208368590133693
u0077::2025-01-01,1.2088645699530072,0.45412420566388706,-25.723047493718184,1.0155426403493972,0.574796262759302,8.304327055928534
u0317::2025-01-01,0.5677470959637152,0.42267474451896,-26.596153602504806,1.1326690531439343,0.4619484688837669,5.833435736688637
u0139::2025-01-01,0.9723482155027352,0.41453057691893835,-30.44220939960844,0.9623440868969217,0.2844501152453079,3.85289409682016
u0216::2025-01-01,0.5100519656538622,0.5279631998624186,-26.185810234293672,1.1157629252457741,0.5913730655251893,9.128317450659711
u0327::2025-01-01,0.5135914327998526,0.42951422976961834,-27.75021352307596,1.1164262297433396,0.4232589726703984,5.138701973540449
u0344::2025-01-01,1.4826902482933484,0.5205286153447022,-21.301295316776155,0.9913579529186675,0.7050337504115903,14.1388811623168
u0237::2025-01-01,0.9041460113421765,0.4279919590505411,-26.133714373376502,1.0022779548665133,0.45264652617714846,5.586271542321972
u0164::2025-01-01,0.6987695201132886,0.3955546549604558,-32.09748190843339,0.9843904749463156,0.19910684886401053,2.1620924527748993
u0163::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7792332071122818,20.564373027889747
u0179::2025-01-01,1.1695705919200095,0.6073374486315047,-15.183598082468555,1.3491994779225387,0.9393933157721437,26.745601322578295
u0094::2025-01-01,0.7668181658266282,0.4195011412173539,-26.336707122787338,1.0851973460807987,0.491336022390517,5.9763934910827246
u0059::2025-01-01,1.2226407481670019,0.44839702005015364,-26.25598387482114,1.0115813954992987,0.5463965261771485,7.882621172210839
u0185::2025-01-01,0.6990250664642632,0.39510593538395844,-32.158722813611575,0.9843904749463156,0.19788236746789595,2.1513826959106406
u0049::2025-01-01,1.016237204118497,0.47842961876619455,-23.24973717053192,1.2228326521713302,0.7745616562397102,12.894427587278503
u0192::2025-01-01,0.642169957785413,0.4001810018332708,-31.837967815269046,1.6366838652841262,0.41010865986170564,11.01749170106212
u0063::2025-01-01,0.5895828764587812,0.44811665881689605,-28.148577476576847,0.9915498136413319,0.3401177148501811,3.7025450803233726
u0253::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7792743661508067,20.564373027889747
u0369::2025-01-01,1.6246402572920693,0.5089263225261024,-21.621246978601032,0.9867010213330302,0.6871398584129075,14.028198184684115
u0125::2025-01-01,0.6282268549736714,0.4252299735311953,-29.898867326548526,1.1182414571780857,0.40959417188014485,5.034546533961539
u0037::2025-01-01,0.7615192915058017,0.430231593564704,-26.896439899797294,1.042877908974116,0.4631729502798814,5.353909858508013
u0257::2025-01-01,1.173418362155732,0.48292575962272655,-23.16716940756322,0.9910306402614074,0.6191245472505762,9.846349237702697
u0332::2025-01-01,0.6412450642080297,0.48107559489063684,-27.76630409806075,1.0692077751378923,0.5198386565689825,6.56526117849579
u0267::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7793155251893316,20.564373027889747
u0202::2025-01-01,0.7343369000398908,0.4384447392306069,-29.263536216232403,1.118716366106136,0.4805009054988476,6.044275240504232
u0143::2025-01-01,0.909176155786687,0.46082174228162553,-22.36226088917894,1.0009854843880854,0.5909511853803094,8.640495517592294
u0146::2025-01-01,0.9483226581553538,0.5918368134692867,-20.53201315133772,1.2890569563327967,0.8812047250576227,19.516559833253933
u0377::2025-01-01,1.1044784404845305,0.5069870597375272,-23.99162395703363,1.108902774237191,0.756801531116233,12.040797845747697
u0217::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7793566842278565,20.564373027889747
u0009::2025-01-01,0.6833522171856272,0.44129973249496773,-27.803898528952566,1.0183406485698905,0.4122592196246295,4.561142404181114
u0391::2025-01-01,1.0974509703880486,0.5249460788797092,-22.265483844410102,1.1485823692807682,0.8236952584787619,14.582463126460514
u0308::2025-01-01,0.3050017944035795,0.388646527732972,-30.588772389038045,1.0310459143029154,0.17694270661837339,1.8200860594469828
u0289::2025-01-01,0.814077658330863,0.43632589629256835,-27.926273823115825,1.018354813181105,0.43271526177148506,5.012121759775697
u0378::2025-01-01,0.5943479529627198,0.4115965019931362,-30.03900139783413,1.089321728894218,0.35407062891010865,4.098389203526268
u0126::2025-01-01,0.8789169996128863,0.4192519887643028,-32.56052482663331,0.9382976012951648,0.24253992426736912,3.125706716119245
u0358::2025-01-01,1.003086403936187,0.43034312902913646,-29.53294424436162,1.1837985096035002,0.544215097135331,8.305243480596301
u0361::2025-01-01,0.9171192175903088,0.44994198558977755,-30.373211463174936,1.0803846124315724,0.49955754033585775,6.525279311523027
u0190::2025-01-01,0.533332876458781,0.41853634472220247,-26.34563864513515,1.2684809301034758,0.4896999506091537,7.939578580991796
u0148::2025-01-01,0.519280612210721,0.46919462777708004,-23.18704453352673,1.092021372516158,0.5812891010865986,7.998143343909273
u0235::2025-01-01,0.8759575753821288,0.6033786742016665,-22.185311534352756,1.2429289777234176,0.8442953572604543,17.47324264309478
u0329::2025-01-01,0.7181109619653269,0.48869132729808573,-21.188122080494917,1.1731930147852307,0.7427971682581496,12.488905845267336
u0206::2025-01-01,0.579686227103001,0.43600556817902014,-24.594618145043395,1.0718737598304915,0.5027885248600593,6.14392768503218
u0002::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7793978432663812,20.564373027889747
u0306::2025-01-01,0.8693128045655869,0.4714323881754473,-24.101869957738828,1.2202734332921559,0.7225160520250247,11.37328969406012
u0270::2025-01-01,0.394436402574262,0.5299455532511265,-27.95619623674169,1.039975553587846,0.45673156075074084,6.989298600978705
u0034::2025-01-01,1.1071350628422043,0.45557181636441646,-24.232141139480646,1.1068051930254925,0.686831165623971,10.092151670954664
u0390::2025-01-01,0.7225464270664436,0.4940885861363302,-30.382237783286403,1.1442524172085657,0.5562438261442213,8.085756726600751
u0015::2025-01-01,1.3485958323319738,0.506043598484473,-23.02042112615578,0.9992366671042157,0.674771567336187,11.699456520136177
u0062::2025-01-01,1.5597347830640802,0.5003023745667269,-22.169967786475212,0.9704281536735309,0.6457441554165295,12.66254773647524
u0247::2025-01-01,1.344874411412757,0.5160049333636044,-21.06103030083709,1.2356455311187813,0.8801037207770828,17.735113389676336
u0175::2025-01-01,0.5920372857204653,0.4135927096715835,-32.84109123602287,1.052292080567287,0.2882881955877511,3.1745603304301886
u0073::2025-01-01,0.7105463951073198,0.42851107475666245,-31.896014034995126,1.0586150402133436,0.3679926736911426,4.263758016902174
u0382::2025-01-01,0.3872010655306208,0.3981829909491418,-33.10788972704621,0.9971761842032775,0.12578202173197234,1.1802000698082908
u0168::2025-01-01,1.1553225457696625,0.46656704164003276,-22.389027398441254,1.463402780123167,0.8121501481725386,17.290252245258472
u0188::2025-01-01,1.0721224758478138,0.4253749834270119,-29.010479992764363,1.119457645556971,0.522493414553836,7.4835446925289
u0325::2025-01-01,0.699770974374073,0.45065907118904747,-26.221339763935106,1.0248578501863808,0.48175625617385576,5.61416420407069
u0024::2025-01-01,0.9607482098525579,0.5758429373135023,-21.722288023684882,1.3118390400153188,0.8701946822522225,18.561479098571986
u0119::2025-01-01,0.42012943530031194,0.3927555820191714,-30.763083904289584,1.1126409296820405,0.27607425090549886,3.451238083105774
u0395::2025-01-01,0.8137773263615709,0.4593816058703621,-24.100904409849985,1.0890777602337482,0.6331700691471847,8.469785751603684
u0230::2025-01-01,0.5944517452227114,0.4125333334265008,-33.77473389817921,1.0193009553588868,0.24023501810997694,2.5135278082816654
u0227::2025-01-01,0.6251236236188354,0.41992497480168645,-28.958421295106643,1.235336016016802,0.4567932993085282,7.051505356315585
u0155::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7794390023049061,20.564373027889747
u0089::2025-01-01,0.9669077669797845,0.41603316482424085,-30.144643975504376,0.9699269926374666,0.2948839315113599,3.913177190277125
u0149::2025-01-01,0.8174128840136977,0.45616697249709054,-24.429060408262274,1.084190351904432,0.619258314125782,8.147577597969493
u0000::2025-01-01,0.9701069599523058,0.44517005428805356,-25.182991002199003,1.0080660060195432,0.5314660849522554,6.9794002872067775
u0343::2025-01-01,0.8387235604821015,0.44135452366943295,-25.920598049937087,1.0455737932180151,0.530293052354297,6.475683397294939
u0105::2025-01-01,0.7221723651025718,0.48028056230786004,-31.652386547013926,1.0690129905571801,0.47115780375370436,6.1445030580351485
u0147::2025-01-01,1.0184110604821015,0.47378760761340427,-22.416128907865858,1.0618961769393471,0.7031610141587092,10.67067313159813
u0299::2025-01-01,0.8987658064307299,0.5371457020462566,-26.28456146243102,1.261938859479048,0.750956947645703,13.701209871443632
u0283::2025-01-01,1.060885806629302,0.5309275395416475,-24.656747453641188,1.0998023483439254,0.7513170892327954,12.339949630533956
u0259::2025-01-01,0.5332427342318147,0.41694131722027616,-29.02277264458078,1.0573387728356174,0.3334705301284162,3.6159179059672777
u0122::2025-01-01,1.017705032876045,0.4800553970206213,-25.917359488913473,1.1411045802244482,0.69452790582812,10.31514399270203
u0214::2025-01-01,0.5566404772366041,0.4207050389026587,-26.218676741796177,1.292504200190125,0.5074806552518933,8.479321991854727
u0087::2025-01-01,0.4933936811732526,0.4399052561753708,-25.641161636616108,1.0078222830536743,0.3846209252551861,4.308371716063371
u0127::2025-01-01,0.8997828608530188,0.4786055137743235,-24.855570793763228,1.2245780639962576,0.7252531280869279,11.49752817340747
u0171::2025-01-01,1.1360226876028545,0.4891458801438705,-26.729750613366324,1.0943217535815106,0.67132449785973,10.043323784504564
u0232::2025-01-01,0.7562858172791159,0.4108514086511053,-31.4610645711714,1.0521491780432026,0.34391463615409945,3.994881731924465
u0021::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.779480161343431,20.564373027889747
u0104::2025-01-01,0.6126018549736714,0.44318803131372037,-24.71626337432775,0.9654127051569001,0.38025806717155086,4.599505220210477
u0397::2025-01-01,0.8125353338939061,0.483662829303001,-21.319509538714918,1.1484551447350013,0.7487240698057294,12.221260665136924
u0041::2025-01-01,1.5487884487610772,0.5416190463459415,-20.937409212289847,1.9378870863956166,0.931377593019427,26.588959166938892
u0261::2025-01-01,0.8776130644234557,0.4185978792625042,-32.601625231048516,0.9412540096860568,0.24017327955218964,3.084612736809716
u0109::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7795213203819559,20.564373027889747
u0228::2025-01-01,1.1743270840507187,0.48328651705217807,-23.20058708766529,0.9910306402614074,0.6191451267698387,9.849679805259159
u0079::2025-01-01,1.0336969268443248,0.4919962391054061,-28.424347613940146,1.1466560322807442,0.6546036384590056,10.056145768963514
u0265::2025-01-01,0.7479852680039536,0.4767624825270499,-22.647574439490814,1.1680557178550914,0.7124629568653277,10.965455827530748
u0326::2025-01-01,0.8775218643957063,0.4185978792625042,-32.601759630251,0.9412540096860563,0.2400806717155087,3.0827483404291995
u0387::2025-01-01,1.360499411412757,0.48259641454539265,-22.12914478163725,0.9545510506211431,0.611695340796839,11.096705598546446
u0047::2025-01-01,0.6258983395916126,0.46229600041129404,-22.396663122946272,1.0956678909651187,0.6218204642739545,8.837886272975197
u0128::2025-01-01,0.47049666665685064,0.3980339754477018,-30.35817990906544,1.1981380420485803,0.34364710240368784,5.221621769236046
u0399::2025-01-01,0.7314212908040921,0.4441079991853854,-28.09240855377747,1.1303864691741468,0.5214541488310833,6.697597219324798
u0370::2025-01-01,0.9992737594415779,0.4496486071426626,-31.294628829036508,1.072993941538537,0.49028646690813305,6.671384223877483
u0357::2025-01-01,0.8433910735267629,0.4447393960308068,-26.22426193685654,1.055194421821316,0.5404490451103062,6.647841098820473
u0281::2025-01-01,1.4494363378164072,0.4745117039781242,-29.801747576253508,1.0957596013030375,0.6125493908462298,10.279562103694289
u0335::2025-01-01,0.8468150338186957,0.4583213870275111,-27.362721577940324,1.173870593792919,0.6087216002634178,8.649516409404033
u0282::2025-01-01,1.3712850964990615,0.483261450765896,-22.074945979118702,0.9631611402247328,0.6169739874876523,11.276601166365268
u0392::2025-01-01,0.9868781007869827,0.5440503150323721,-22.666386282916708,1.2431942896608803,0.8415685709581825,16.03456459009173
u0084::2025-01-01,1.091603175966522,0.42691391896174075,-28.87196347838158,1.1270865889091102,0.5339973658215343,7.748273018140999
u0204::2025-01-01,1.3715360860421963,0.5007564309855319,-21.683248346171375,0.990216078479263,0.6748538854132368,12.510468842054621
u0272::2025-01-01,0.6085014575681887,0.4514756138242565,-27.70086430521982,1.0136717776427129,0.4026588738887059,4.471053717251086
u0028::2025-01-01,1.0177449314593798,0.4590057296011809,-27.360755741204507,1.2079865976858106,0.6521649654264077,10.158697837103418
u0380::2025-01-01,0.9309882930473167,0.46708717811764006,-23.89731899764478,1.0884323830007305,0.6724769509384261,9.430055663053913
u0006::2025-01-01,2.6968761711968012,0.526683648259132,-20.572020356084483,1.0052466547136227,0.7594357095818242,17.164665227494076
u0340::2025-01-01,0.4813583220383259,0.4096157636630316,-31.412296214576255,1.0503825006325405,0.25592690154757985,2.733810630284048
u0201::2025-01-01,0.9042844285849034,0.4369774965343242,-25.84306754435355,1.0050798647241774,0.4842978268027659,6.03636142229575
u0318::2025-01-01,0.7290341833775237,0.4986384680001096,-26.1681309351744,1.1184424304091163,0.6361746789594995,8.937685967898176
u0250::2025-01-01,41.28461610642912,0.6197975765510875,-20.055687242753745,1.0,0.7795624794204807,20.564373027889747
u0268::2025-01-01,3.806739281677416,0.5477477982564857,-19.803979024178297,1.0223504585549137,0.8079930852815278,20.05984035878279
u0069::2025-01-01,0.7438534905698302,0.451633012041466,-24.921439488444786,1.0754922677318586,0.5758766875205795,7.256235507954933
u0396::2025-01-01,1.5570886761908356,0.5211905776869942,-22.37543152383461,1.3195199960749748,0.8895805893974317,19.191935392799504
u0115::2025-01-01,0.9095431669132205,0.46063355689030067,-22.380110357944357,1.001335304629702,0.5908071287454725,8.624254167112285
